ID,Sale_Price,Overall_Cond,Area_SF,Value_SF
109,130500,Very_Good,Bsmt_Unf_SF,192
109,130500,Very_Good,Total_Bsmt_SF,725
109,130500,Very_Good,First_Flr_SF,725
109,130500,Very_Good,Second_Flr_SF,754
109,130500,Very_Good,Wood_Deck_SF,0
109,130500,Very_Good,Open_Porch_SF,44
110,230000,Average,Bsmt_Unf_SF,659
110,230000,Average,Total_Bsmt_SF,1492
110,230000,Average,First_Flr_SF,1492
110,230000,Average,Second_Flr_SF,0
110,230000,Average,Wood_Deck_SF,277
110,230000,Average,Open_Porch_SF,137
111,218500,Above_Average,Bsmt_Unf_SF,1323
111,218500,Above_Average,Total_Bsmt_SF,1829
111,218500,Above_Average,First_Flr_SF,1829
111,218500,Above_Average,Second_Flr_SF,0
111,218500,Above_Average,Wood_Deck_SF,0
111,218500,Above_Average,Open_Porch_SF,76
112,243500,Average,Bsmt_Unf_SF,143
112,243500,Average,Total_Bsmt_SF,1280
112,243500,Average,First_Flr_SF,1280
112,243500,Average,Second_Flr_SF,1215
112,243500,Average,Wood_Deck_SF,224
112,243500,Average,Open_Porch_SF,32
113,205000,Good,Bsmt_Unf_SF,410
113,205000,Good,Total_Bsmt_SF,1610
113,205000,Good,First_Flr_SF,1610
113,205000,Good,Second_Flr_SF,0
113,205000,Good,Wood_Deck_SF,168
113,205000,Good,Open_Porch_SF,68
114,212500,Average,Bsmt_Unf_SF,491
114,212500,Average,Total_Bsmt_SF,1224
114,212500,Average,First_Flr_SF,1287
114,212500,Average,Second_Flr_SF,604
114,212500,Average,Wood_Deck_SF,0
114,212500,Average,Open_Porch_SF,69
115,196500,Average,Bsmt_Unf_SF,586
115,196500,Average,Total_Bsmt_SF,980
115,196500,Average,First_Flr_SF,980
115,196500,Average,Second_Flr_SF,734
115,196500,Average,Wood_Deck_SF,228
115,196500,Average,Open_Porch_SF,66
116,197500,Good,Bsmt_Unf_SF,179
116,197500,Good,Total_Bsmt_SF,1161
116,197500,Good,First_Flr_SF,1381
116,197500,Good,Second_Flr_SF,0
116,197500,Good,Wood_Deck_SF,0
116,197500,Good,Open_Porch_SF,0
117,171000,Above_Average,Bsmt_Unf_SF,386
117,171000,Above_Average,Total_Bsmt_SF,715
117,171000,Above_Average,First_Flr_SF,930
117,171000,Above_Average,Second_Flr_SF,715
117,171000,Above_Average,Wood_Deck_SF,0
117,171000,Above_Average,Open_Porch_SF,78
118,142250,Average,Bsmt_Unf_SF,534
118,142250,Average,Total_Bsmt_SF,1232
118,142250,Average,First_Flr_SF,1232
118,142250,Average,Second_Flr_SF,0
118,142250,Average,Wood_Deck_SF,0
118,142250,Average,Open_Porch_SF,224
119,143000,Average,Bsmt_Unf_SF,678
119,143000,Average,Total_Bsmt_SF,1328
119,143000,Average,First_Flr_SF,1328
119,143000,Average,Second_Flr_SF,0
119,143000,Average,Wood_Deck_SF,0
119,143000,Average,Open_Porch_SF,26
120,128950,Average,Bsmt_Unf_SF,381
120,128950,Average,Total_Bsmt_SF,950
120,128950,Average,First_Flr_SF,1225
120,128950,Average,Second_Flr_SF,0
120,128950,Average,Wood_Deck_SF,352
120,128950,Average,Open_Porch_SF,0
121,159000,Average,Bsmt_Unf_SF,150
121,159000,Average,Total_Bsmt_SF,1209
121,159000,Average,First_Flr_SF,1209
121,159000,Average,Second_Flr_SF,0
121,159000,Average,Wood_Deck_SF,0
121,159000,Average,Open_Porch_SF,0
122,178900,Above_Average,Bsmt_Unf_SF,500
122,178900,Above_Average,Total_Bsmt_SF,1510
122,178900,Above_Average,First_Flr_SF,1510
122,178900,Above_Average,Second_Flr_SF,0
122,178900,Above_Average,Wood_Deck_SF,0
122,178900,Above_Average,Open_Porch_SF,40
123,136300,Average,Bsmt_Unf_SF,533
123,136300,Average,Total_Bsmt_SF,533
123,136300,Average,First_Flr_SF,1131
123,136300,Average,Second_Flr_SF,644
123,136300,Average,Wood_Deck_SF,0
123,136300,Average,Open_Porch_SF,172
124,180500,Good,Bsmt_Unf_SF,138
124,180500,Good,Total_Bsmt_SF,1152
124,180500,Good,First_Flr_SF,1152
124,180500,Good,Second_Flr_SF,0
124,180500,Good,Wood_Deck_SF,227
124,180500,Good,Open_Porch_SF,0
125,137500,Good,Bsmt_Unf_SF,173
125,137500,Good,Total_Bsmt_SF,936
125,137500,Good,First_Flr_SF,1054
125,137500,Good,Second_Flr_SF,0
125,137500,Good,Wood_Deck_SF,120
125,137500,Good,Open_Porch_SF,0
126,84900,Above_Average,Bsmt_Unf_SF,228
126,84900,Above_Average,Total_Bsmt_SF,1728
126,84900,Above_Average,First_Flr_SF,1728
126,84900,Above_Average,Second_Flr_SF,0
126,84900,Above_Average,Wood_Deck_SF,0
126,84900,Above_Average,Open_Porch_SF,0
127,142125,Above_Average,Bsmt_Unf_SF,0
127,142125,Above_Average,Total_Bsmt_SF,1078
127,142125,Above_Average,First_Flr_SF,1078
127,142125,Above_Average,Second_Flr_SF,0
127,142125,Above_Average,Wood_Deck_SF,366
127,142125,Above_Average,Open_Porch_SF,0
128,197600,Good,Bsmt_Unf_SF,470
128,197600,Good,Total_Bsmt_SF,1140
128,197600,Good,First_Flr_SF,1929
128,197600,Good,Second_Flr_SF,532
128,197600,Good,Wood_Deck_SF,0
128,197600,Good,Open_Porch_SF,0
129,172500,Above_Average,Bsmt_Unf_SF,482
129,172500,Above_Average,Total_Bsmt_SF,782
129,172500,Above_Average,First_Flr_SF,1019
129,172500,Above_Average,Second_Flr_SF,537
129,172500,Above_Average,Wood_Deck_SF,0
129,172500,Above_Average,Open_Porch_SF,0
130,116500,Good,Bsmt_Unf_SF,162
130,116500,Good,Total_Bsmt_SF,858
130,116500,Good,First_Flr_SF,858
130,116500,Good,Second_Flr_SF,0
130,116500,Good,Wood_Deck_SF,117
130,116500,Good,Open_Porch_SF,0
131,76500,Poor,Bsmt_Unf_SF,728
131,76500,Poor,Total_Bsmt_SF,728
131,76500,Poor,First_Flr_SF,1306
131,76500,Poor,Second_Flr_SF,0
131,76500,Poor,Wood_Deck_SF,263
131,76500,Poor,Open_Porch_SF,0
132,128000,Average,Bsmt_Unf_SF,412
132,128000,Average,Total_Bsmt_SF,1056
132,128000,Average,First_Flr_SF,1063
132,128000,Average,Second_Flr_SF,0
132,128000,Average,Wood_Deck_SF,0
132,128000,Average,Open_Porch_SF,0
133,153000,Above_Average,Bsmt_Unf_SF,350
133,153000,Above_Average,Total_Bsmt_SF,1156
133,153000,Above_Average,First_Flr_SF,1520
133,153000,Above_Average,Second_Flr_SF,0
133,153000,Above_Average,Wood_Deck_SF,0
133,153000,Above_Average,Open_Porch_SF,0
134,132000,Above_Average,Bsmt_Unf_SF,728
134,132000,Above_Average,Total_Bsmt_SF,1268
134,132000,Above_Average,First_Flr_SF,1268
134,132000,Above_Average,Second_Flr_SF,0
134,132000,Above_Average,Wood_Deck_SF,0
134,132000,Above_Average,Open_Porch_SF,98
135,178000,Very_Good,Bsmt_Unf_SF,136
135,178000,Very_Good,Total_Bsmt_SF,1080
135,178000,Very_Good,First_Flr_SF,1128
135,178000,Very_Good,Second_Flr_SF,0
135,178000,Very_Good,Wood_Deck_SF,238
135,178000,Very_Good,Open_Porch_SF,0
136,154300,Average,Bsmt_Unf_SF,662
136,154300,Average,Total_Bsmt_SF,1105
136,154300,Average,First_Flr_SF,1105
136,154300,Average,Second_Flr_SF,1169
136,154300,Average,Wood_Deck_SF,0
136,154300,Average,Open_Porch_SF,0
137,180000,Average,Bsmt_Unf_SF,1035
137,180000,Average,Total_Bsmt_SF,1947
137,180000,Average,First_Flr_SF,2207
137,180000,Average,Second_Flr_SF,0
137,180000,Average,Wood_Deck_SF,301
137,180000,Average,Open_Porch_SF,0
138,190000,Above_Average,Bsmt_Unf_SF,557
138,190000,Above_Average,Total_Bsmt_SF,1517
138,190000,Above_Average,First_Flr_SF,1888
138,190000,Above_Average,Second_Flr_SF,0
138,190000,Above_Average,Wood_Deck_SF,0
138,190000,Above_Average,Open_Porch_SF,0
139,135000,Average,Bsmt_Unf_SF,1604
139,135000,Average,Total_Bsmt_SF,1604
139,135000,Average,First_Flr_SF,1604
139,135000,Average,Second_Flr_SF,0
139,135000,Average,Wood_Deck_SF,42
139,135000,Average,Open_Porch_SF,0
140,214000,Average,Bsmt_Unf_SF,292
140,214000,Average,Total_Bsmt_SF,1480
140,214000,Average,First_Flr_SF,1480
140,214000,Average,Second_Flr_SF,0
140,214000,Average,Wood_Deck_SF,252
140,214000,Average,Open_Porch_SF,73
141,136000,Average,Bsmt_Unf_SF,125
141,136000,Average,Total_Bsmt_SF,1143
141,136000,Average,First_Flr_SF,1143
141,136000,Average,Second_Flr_SF,0
141,136000,Average,Wood_Deck_SF,0
141,136000,Average,Open_Porch_SF,0
142,165500,Average,Bsmt_Unf_SF,380
142,165500,Average,Total_Bsmt_SF,1398
142,165500,Average,First_Flr_SF,1700
142,165500,Average,Second_Flr_SF,0
142,165500,Average,Wood_Deck_SF,0
142,165500,Average,Open_Porch_SF,38
143,145000,Above_Average,Bsmt_Unf_SF,392
143,145000,Above_Average,Total_Bsmt_SF,1314
143,145000,Above_Average,First_Flr_SF,1314
143,145000,Above_Average,Second_Flr_SF,0
143,145000,Above_Average,Wood_Deck_SF,250
143,145000,Above_Average,Open_Porch_SF,0
144,148000,Above_Average,Bsmt_Unf_SF,1194
144,148000,Above_Average,Total_Bsmt_SF,1194
144,148000,Above_Average,First_Flr_SF,1194
144,148000,Above_Average,Second_Flr_SF,0
144,148000,Above_Average,Wood_Deck_SF,0
144,148000,Above_Average,Open_Porch_SF,0
145,142000,Average,Bsmt_Unf_SF,188
145,142000,Average,Total_Bsmt_SF,1188
145,142000,Average,First_Flr_SF,1188
145,142000,Average,Second_Flr_SF,0
145,142000,Average,Wood_Deck_SF,0
145,142000,Average,Open_Porch_SF,0
146,167500,Average,Bsmt_Unf_SF,571
146,167500,Average,Total_Bsmt_SF,1268
146,167500,Average,First_Flr_SF,1264
146,167500,Average,Second_Flr_SF,0
146,167500,Average,Wood_Deck_SF,0
146,167500,Average,Open_Porch_SF,0
147,108538,Average,Bsmt_Unf_SF,270
147,108538,Average,Total_Bsmt_SF,1206
147,108538,Average,First_Flr_SF,1206
147,108538,Average,Second_Flr_SF,0
147,108538,Average,Wood_Deck_SF,0
147,108538,Average,Open_Porch_SF,21
148,159500,Average,Bsmt_Unf_SF,510
148,159500,Average,Total_Bsmt_SF,1244
148,159500,Average,First_Flr_SF,1580
148,159500,Average,Second_Flr_SF,0
148,159500,Average,Wood_Deck_SF,0
148,159500,Average,Open_Porch_SF,28
149,108000,Average,Bsmt_Unf_SF,832
149,108000,Average,Total_Bsmt_SF,832
149,108000,Average,First_Flr_SF,832
149,108000,Average,Second_Flr_SF,505
149,108000,Average,Wood_Deck_SF,0
149,108000,Average,Open_Porch_SF,0
150,135000,Good,Bsmt_Unf_SF,525
150,135000,Good,Total_Bsmt_SF,864
150,135000,Good,First_Flr_SF,1064
150,135000,Good,Second_Flr_SF,0
150,135000,Good,Wood_Deck_SF,0
150,135000,Good,Open_Porch_SF,0
151,122500,Above_Average,Bsmt_Unf_SF,324
151,122500,Above_Average,Total_Bsmt_SF,972
151,122500,Above_Average,First_Flr_SF,972
151,122500,Above_Average,Second_Flr_SF,0
151,122500,Above_Average,Wood_Deck_SF,0
151,122500,Above_Average,Open_Porch_SF,0
152,119000,Average,Bsmt_Unf_SF,456
152,119000,Average,Total_Bsmt_SF,988
152,119000,Average,First_Flr_SF,988
152,119000,Average,Second_Flr_SF,0
152,119000,Average,Wood_Deck_SF,0
152,119000,Average,Open_Porch_SF,0
153,109000,Good,Bsmt_Unf_SF,326
153,109000,Good,Total_Bsmt_SF,1057
153,109000,Good,First_Flr_SF,1057
153,109000,Good,Second_Flr_SF,0
153,109000,Good,Wood_Deck_SF,0
153,109000,Good,Open_Porch_SF,52
154,105000,Good,Bsmt_Unf_SF,576
154,105000,Good,Total_Bsmt_SF,576
154,105000,Good,First_Flr_SF,985
154,105000,Good,Second_Flr_SF,0
154,105000,Good,Wood_Deck_SF,0
154,105000,Good,Open_Porch_SF,0
155,107500,Good,Bsmt_Unf_SF,0
155,107500,Good,Total_Bsmt_SF,0
155,107500,Good,First_Flr_SF,827
155,107500,Good,Second_Flr_SF,0
155,107500,Good,Wood_Deck_SF,0
155,107500,Good,Open_Porch_SF,0
156,144900,Good,Bsmt_Unf_SF,404
156,144900,Good,Total_Bsmt_SF,1086
156,144900,Good,First_Flr_SF,1086
156,144900,Good,Second_Flr_SF,0
156,144900,Good,Wood_Deck_SF,0
156,144900,Good,Open_Porch_SF,0
157,129000,Good,Bsmt_Unf_SF,448
157,129000,Good,Total_Bsmt_SF,936
157,129000,Good,First_Flr_SF,936
157,129000,Good,Second_Flr_SF,0
157,129000,Good,Wood_Deck_SF,0
157,129000,Good,Open_Porch_SF,0
158,97500,Average,Bsmt_Unf_SF,912
158,97500,Average,Total_Bsmt_SF,912
158,97500,Average,First_Flr_SF,912
158,97500,Average,Second_Flr_SF,546
158,97500,Average,Wood_Deck_SF,192
158,97500,Average,Open_Porch_SF,0
159,144000,Average,Bsmt_Unf_SF,0
159,144000,Average,Total_Bsmt_SF,1056
159,144000,Average,First_Flr_SF,1056
159,144000,Average,Second_Flr_SF,0
159,144000,Average,Wood_Deck_SF,264
159,144000,Average,Open_Porch_SF,56
160,162000,Good,Bsmt_Unf_SF,733
160,162000,Good,Total_Bsmt_SF,1063
160,162000,Good,First_Flr_SF,1287
160,162000,Good,Second_Flr_SF,0
160,162000,Good,Wood_Deck_SF,364
160,162000,Good,Open_Porch_SF,17
161,242000,Good,Bsmt_Unf_SF,710
161,242000,Good,Total_Bsmt_SF,710
161,242000,Good,First_Flr_SF,1898
161,242000,Good,Second_Flr_SF,1080
161,242000,Good,Wood_Deck_SF,240
161,242000,Good,Open_Porch_SF,0
162,132000,Very_Good,Bsmt_Unf_SF,161
162,132000,Very_Good,Total_Bsmt_SF,816
162,132000,Very_Good,First_Flr_SF,816
162,132000,Very_Good,Second_Flr_SF,408
162,132000,Very_Good,Wood_Deck_SF,414
162,132000,Very_Good,Open_Porch_SF,0
163,154000,Good,Bsmt_Unf_SF,0
163,154000,Good,Total_Bsmt_SF,1246
163,154000,Good,First_Flr_SF,1246
163,154000,Good,Second_Flr_SF,0
163,154000,Good,Wood_Deck_SF,218
163,154000,Good,Open_Porch_SF,0
164,166000,Below_Average,Bsmt_Unf_SF,403
164,166000,Below_Average,Total_Bsmt_SF,910
164,166000,Below_Average,First_Flr_SF,910
164,166000,Below_Average,Second_Flr_SF,475
164,166000,Below_Average,Wood_Deck_SF,0
164,166000,Below_Average,Open_Porch_SF,0
165,134800,Good,Bsmt_Unf_SF,180
165,134800,Good,Total_Bsmt_SF,900
165,134800,Good,First_Flr_SF,900
165,134800,Good,Second_Flr_SF,0
165,134800,Good,Wood_Deck_SF,222
165,134800,Good,Open_Porch_SF,32
166,160000,Above_Average,Bsmt_Unf_SF,1116
166,160000,Above_Average,Total_Bsmt_SF,1116
166,160000,Above_Average,First_Flr_SF,1116
166,160000,Above_Average,Second_Flr_SF,0
166,160000,Above_Average,Wood_Deck_SF,0
166,160000,Above_Average,Open_Porch_SF,0
167,148000,Above_Average,Bsmt_Unf_SF,237
167,148000,Above_Average,Total_Bsmt_SF,1175
167,148000,Above_Average,First_Flr_SF,1175
167,148000,Above_Average,Second_Flr_SF,0
167,148000,Above_Average,Wood_Deck_SF,0
167,148000,Above_Average,Open_Porch_SF,0
168,192000,Good,Bsmt_Unf_SF,415
168,192000,Good,Total_Bsmt_SF,1395
168,192000,Good,First_Flr_SF,1395
168,192000,Good,Second_Flr_SF,0
168,192000,Good,Wood_Deck_SF,657
168,192000,Good,Open_Porch_SF,0
169,155000,Average,Bsmt_Unf_SF,756
169,155000,Average,Total_Bsmt_SF,756
169,155000,Average,First_Flr_SF,1051
169,155000,Average,Second_Flr_SF,788
169,155000,Average,Wood_Deck_SF,0
169,155000,Average,Open_Porch_SF,124
170,80400,Average,Bsmt_Unf_SF,661
170,80400,Average,Total_Bsmt_SF,709
170,80400,Average,First_Flr_SF,1157
170,80400,Average,Second_Flr_SF,687
170,80400,Average,Wood_Deck_SF,84
170,80400,Average,Open_Porch_SF,0
171,96500,Good,Bsmt_Unf_SF,576
171,96500,Good,Total_Bsmt_SF,576
171,96500,Good,First_Flr_SF,792
171,96500,Good,Second_Flr_SF,348
171,96500,Good,Wood_Deck_SF,0
171,96500,Good,Open_Porch_SF,160
172,109500,Good,Bsmt_Unf_SF,357
172,109500,Good,Total_Bsmt_SF,936
172,109500,Good,First_Flr_SF,936
172,109500,Good,Second_Flr_SF,0
172,109500,Good,Wood_Deck_SF,51
172,109500,Good,Open_Porch_SF,0
173,115000,Above_Average,Bsmt_Unf_SF,1008
173,115000,Above_Average,Total_Bsmt_SF,1008
173,115000,Above_Average,First_Flr_SF,1028
173,115000,Above_Average,Second_Flr_SF,0
173,115000,Above_Average,Wood_Deck_SF,0
173,115000,Above_Average,Open_Porch_SF,0
174,143000,Good,Bsmt_Unf_SF,0
174,143000,Good,Total_Bsmt_SF,1347
174,143000,Good,First_Flr_SF,1347
174,143000,Good,Second_Flr_SF,0
174,143000,Good,Wood_Deck_SF,0
174,143000,Good,Open_Porch_SF,0
175,107400,Above_Average,Bsmt_Unf_SF,840
175,107400,Above_Average,Total_Bsmt_SF,840
175,107400,Above_Average,First_Flr_SF,840
175,107400,Above_Average,Second_Flr_SF,765
175,107400,Above_Average,Wood_Deck_SF,0
175,107400,Above_Average,Open_Porch_SF,0
176,80000,Above_Average,Bsmt_Unf_SF,747
176,80000,Above_Average,Total_Bsmt_SF,747
176,80000,Above_Average,First_Flr_SF,747
176,80000,Above_Average,Second_Flr_SF,0
176,80000,Above_Average,Wood_Deck_SF,0
176,80000,Above_Average,Open_Porch_SF,0
177,119000,Good,Bsmt_Unf_SF,278
177,119000,Good,Total_Bsmt_SF,788
177,119000,Good,First_Flr_SF,804
177,119000,Good,Second_Flr_SF,0
177,119000,Good,Wood_Deck_SF,0
177,119000,Good,Open_Porch_SF,0
178,130000,Good,Bsmt_Unf_SF,0
178,130000,Good,Total_Bsmt_SF,926
178,130000,Good,First_Flr_SF,926
178,130000,Good,Second_Flr_SF,0
178,130000,Good,Wood_Deck_SF,0
178,130000,Good,Open_Porch_SF,0
179,119000,Good,Bsmt_Unf_SF,827
179,119000,Good,Total_Bsmt_SF,827
179,119000,Good,First_Flr_SF,827
179,119000,Good,Second_Flr_SF,424
179,119000,Good,Wood_Deck_SF,0
179,119000,Good,Open_Porch_SF,0
180,129000,Good,Bsmt_Unf_SF,247
180,129000,Good,Total_Bsmt_SF,1027
180,129000,Good,First_Flr_SF,1027
180,129000,Good,Second_Flr_SF,606
180,129000,Good,Wood_Deck_SF,0
180,129000,Good,Open_Porch_SF,100
181,100000,Above_Average,Bsmt_Unf_SF,832
181,100000,Above_Average,Total_Bsmt_SF,1008
181,100000,Above_Average,First_Flr_SF,1060
181,100000,Above_Average,Second_Flr_SF,185
181,100000,Above_Average,Wood_Deck_SF,0
181,100000,Above_Average,Open_Porch_SF,0
182,12789,Poor,Bsmt_Unf_SF,678
182,12789,Poor,Total_Bsmt_SF,678
182,12789,Poor,First_Flr_SF,832
182,12789,Poor,Second_Flr_SF,0
182,12789,Poor,Wood_Deck_SF,0
182,12789,Poor,Open_Porch_SF,0
183,105900,Very_Good,Bsmt_Unf_SF,624
183,105900,Very_Good,Total_Bsmt_SF,624
183,105900,Very_Good,First_Flr_SF,720
183,105900,Very_Good,Second_Flr_SF,0
183,105900,Very_Good,Wood_Deck_SF,106
183,105900,Very_Good,Open_Porch_SF,0
184,150000,Excellent,Bsmt_Unf_SF,930
184,150000,Excellent,Total_Bsmt_SF,930
184,150000,Excellent,First_Flr_SF,930
184,150000,Excellent,Second_Flr_SF,636
184,150000,Excellent,Wood_Deck_SF,54
184,150000,Excellent,Open_Porch_SF,228
185,139000,Above_Average,Bsmt_Unf_SF,0
185,139000,Above_Average,Total_Bsmt_SF,686
185,139000,Above_Average,First_Flr_SF,966
185,139000,Above_Average,Second_Flr_SF,686
185,139000,Above_Average,Wood_Deck_SF,0
185,139000,Above_Average,Open_Porch_SF,0
186,240000,Excellent,Bsmt_Unf_SF,346
186,240000,Excellent,Total_Bsmt_SF,346
186,240000,Excellent,First_Flr_SF,1157
186,240000,Excellent,Second_Flr_SF,1111
186,240000,Excellent,Wood_Deck_SF,0
186,240000,Excellent,Open_Porch_SF,108
187,76500,Fair,Bsmt_Unf_SF,840
187,76500,Fair,Total_Bsmt_SF,840
187,76500,Fair,First_Flr_SF,1128
187,76500,Fair,Second_Flr_SF,1128
187,76500,Fair,Wood_Deck_SF,0
187,76500,Fair,Open_Porch_SF,18
188,149700,Good,Bsmt_Unf_SF,312
188,149700,Good,Total_Bsmt_SF,912
188,149700,Good,First_Flr_SF,1236
188,149700,Good,Second_Flr_SF,0
188,149700,Good,Wood_Deck_SF,0
188,149700,Good,Open_Porch_SF,158
189,125500,Good,Bsmt_Unf_SF,622
189,125500,Good,Total_Bsmt_SF,622
189,125500,Good,First_Flr_SF,741
189,125500,Good,Second_Flr_SF,622
189,125500,Good,Wood_Deck_SF,0
189,125500,Good,Open_Porch_SF,0
190,122500,Above_Average,Bsmt_Unf_SF,777
190,122500,Above_Average,Total_Bsmt_SF,777
190,122500,Above_Average,First_Flr_SF,1246
190,122500,Above_Average,Second_Flr_SF,1044
190,122500,Above_Average,Wood_Deck_SF,0
190,122500,Above_Average,Open_Porch_SF,0
191,140750,Good,Bsmt_Unf_SF,455
191,140750,Good,Total_Bsmt_SF,738
191,140750,Good,First_Flr_SF,868
191,140750,Good,Second_Flr_SF,602
191,140750,Good,Wood_Deck_SF,0
191,140750,Good,Open_Porch_SF,0
192,128500,Above_Average,Bsmt_Unf_SF,200
192,128500,Above_Average,Total_Bsmt_SF,988
192,128500,Above_Average,First_Flr_SF,1030
192,128500,Above_Average,Second_Flr_SF,582
192,128500,Above_Average,Wood_Deck_SF,0
192,128500,Above_Average,Open_Porch_SF,0
193,209500,Good,Bsmt_Unf_SF,634
193,209500,Good,Total_Bsmt_SF,1108
193,209500,Good,First_Flr_SF,1160
193,209500,Good,Second_Flr_SF,908
193,209500,Good,Wood_Deck_SF,0
193,209500,Good,Open_Porch_SF,0
194,87000,Good,Bsmt_Unf_SF,577
194,87000,Good,Total_Bsmt_SF,765
194,87000,Good,First_Flr_SF,765
194,87000,Good,Second_Flr_SF,0
194,87000,Good,Wood_Deck_SF,135
194,87000,Good,Open_Porch_SF,0
195,134000,Good,Bsmt_Unf_SF,144
195,134000,Good,Total_Bsmt_SF,608
195,134000,Good,First_Flr_SF,608
195,134000,Good,Second_Flr_SF,524
195,134000,Good,Wood_Deck_SF,0
195,134000,Good,Open_Porch_SF,0
196,128000,Above_Average,Bsmt_Unf_SF,308
196,128000,Above_Average,Total_Bsmt_SF,572
196,128000,Above_Average,First_Flr_SF,848
196,128000,Above_Average,Second_Flr_SF,348
196,128000,Above_Average,Wood_Deck_SF,0
196,128000,Above_Average,Open_Porch_SF,0
197,132000,Above_Average,Bsmt_Unf_SF,316
197,132000,Above_Average,Total_Bsmt_SF,835
197,132000,Above_Average,First_Flr_SF,955
197,132000,Above_Average,Second_Flr_SF,498
197,132000,Above_Average,Wood_Deck_SF,0
197,132000,Above_Average,Open_Porch_SF,0
198,139900,Good,Bsmt_Unf_SF,480
198,139900,Good,Total_Bsmt_SF,780
198,139900,Good,First_Flr_SF,780
198,139900,Good,Second_Flr_SF,636
198,139900,Good,Wood_Deck_SF,221
198,139900,Good,Open_Porch_SF,0
199,123900,Good,Bsmt_Unf_SF,252
199,123900,Good,Total_Bsmt_SF,528
199,123900,Good,First_Flr_SF,548
199,123900,Good,Second_Flr_SF,492
199,123900,Good,Wood_Deck_SF,306
199,123900,Good,Open_Porch_SF,0
200,138400,Average,Bsmt_Unf_SF,480
200,138400,Average,Total_Bsmt_SF,928
200,138400,Average,First_Flr_SF,928
200,138400,Average,Second_Flr_SF,608
200,138400,Average,Wood_Deck_SF,0
200,138400,Average,Open_Porch_SF,10
201,109500,Average,Bsmt_Unf_SF,164
201,109500,Average,Total_Bsmt_SF,1124
201,109500,Average,First_Flr_SF,1068
201,109500,Average,Second_Flr_SF,0
201,109500,Average,Wood_Deck_SF,0
201,109500,Average,Open_Porch_SF,0
202,140000,Above_Average,Bsmt_Unf_SF,576
202,140000,Above_Average,Total_Bsmt_SF,576
202,140000,Above_Average,First_Flr_SF,902
202,140000,Above_Average,Second_Flr_SF,808
202,140000,Above_Average,Wood_Deck_SF,12
202,140000,Above_Average,Open_Porch_SF,11
203,149500,Average,Bsmt_Unf_SF,888
203,149500,Average,Total_Bsmt_SF,888
203,149500,Average,First_Flr_SF,888
203,149500,Average,Second_Flr_SF,1074
203,149500,Average,Wood_Deck_SF,160
203,149500,Average,Open_Porch_SF,0
204,159900,Very_Good,Bsmt_Unf_SF,780
204,159900,Very_Good,Total_Bsmt_SF,780
204,159900,Very_Good,First_Flr_SF,780
204,159900,Very_Good,Second_Flr_SF,780
204,159900,Very_Good,Wood_Deck_SF,344
204,159900,Very_Good,Open_Porch_SF,0
205,122000,Very_Good,Bsmt_Unf_SF,662
205,122000,Very_Good,Total_Bsmt_SF,662
205,122000,Very_Good,First_Flr_SF,662
205,122000,Very_Good,Second_Flr_SF,662
205,122000,Very_Good,Wood_Deck_SF,0
205,122000,Very_Good,Open_Porch_SF,0
206,110000,Average,Bsmt_Unf_SF,0
206,110000,Average,Total_Bsmt_SF,816
206,110000,Average,First_Flr_SF,816
206,110000,Average,Second_Flr_SF,0
206,110000,Average,Wood_Deck_SF,106
206,110000,Average,Open_Porch_SF,0
207,55000,Average,Bsmt_Unf_SF,0
207,55000,Average,Total_Bsmt_SF,0
207,55000,Average,First_Flr_SF,372
207,55000,Average,Second_Flr_SF,720
207,55000,Average,Wood_Deck_SF,0
207,55000,Average,Open_Porch_SF,0
208,140000,Excellent,Bsmt_Unf_SF,360
208,140000,Excellent,Total_Bsmt_SF,360
208,140000,Excellent,First_Flr_SF,1032
208,140000,Excellent,Second_Flr_SF,780
208,140000,Excellent,Wood_Deck_SF,344
208,140000,Excellent,Open_Porch_SF,0
209,244400,Good,Bsmt_Unf_SF,1032
209,244400,Good,Total_Bsmt_SF,1032
209,244400,Good,First_Flr_SF,1207
209,244400,Good,Second_Flr_SF,1196
